Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Attachment of GPI anchor to uPAR Homo sapiens R-HSA-162791	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	PIGK
2-LTR circle formation Homo sapiens R-HSA-164843	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	BANF1
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells Homo sapiens R-HSA-210744	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	RBPJ
Nectin/Necl  trans heterodimerization Homo sapiens R-HSA-420597	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	CADM1
Binding of TCF/LEF:CTNNB1 to target gene promoters Homo sapiens R-HSA-4411364	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	CTNNB1
CREB phosphorylation through the activation of Adenylate Cyclase Homo sapiens R-HSA-442720	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	CREB1
Synthesis of Ketone Bodies Homo sapiens R-HSA-77111	1/7	0.5252813567498174	0.6933503164320558	0	0	1.4845556656755865	0.9557884729749451	ACAT1
Nucleotide Excision Repair Homo sapiens R-HSA-5696398	11/108	0.5345259308010867	0.7042570568695854	0	0	1.0100012321846634	0.6326395577318021	UBE2I;PCNA;PARP1;SUMO3;POLE2;SUMO2;XRCC1;COPS8;RAD23B;POLR2K;PIAS1
SLC-mediated transmembrane transport Homo sapiens R-HSA-425407	27/268	0.5346145895233403	0.7042570568695854	0	0	0.9977253411988202	0.6247847728741841	SEH1L;SLC35D1;SLC43A2;SLC20A1;SLC43A1;SLC4A2;SLC7A11;SLC7A2;SLC25A26;PDZD11;SLC17A5;SLC39A6;NUP88;NUP43;SLC39A7;SLC12A6;RAE1;SLC35A1;SLC2A13;SLC39A10;CP;NUP93;SLC6A6;NUP35;NUP54;NUP98;CALM1
G1 Phase Homo sapiens R-HSA-69236	4/38	0.5430849600318497	0.7139858215803339	0	0	1.0478470296307107	0.6396996166777709	CCND1;CDK4;CUL1;CKS1B
Cyclin D associated events in G1 Homo sapiens R-HSA-69231	4/38	0.5430849600318497	0.7139858215803339	0	0	1.0478470296307107	0.6396996166777709	CCND1;CDK4;CUL1;CKS1B
Recognition of DNA damage by PCNA-containing replication complex Homo sapiens R-HSA-110314	3/28	0.5474208648974923	0.7182511048904285	0	0	1.0688095238095239	0.6439976760209675	PCNA;POLE2;USP1
Extension of Telomeres Homo sapiens R-HSA-180786	3/28	0.5474208648974923	0.7182511048904285	0	0	1.0688095238095239	0.6439976760209675	PCNA;POLE2;WRAP53
Activation of anterior HOX genes in hindbrain development during early embryogenesis Homo sapiens R-HSA-5617472	9/89	0.5495456365944796	0.7196040375704827	0	0	1.0019216417910448	0.5998138741782894	JUN;HIST1H4A;RBBP4;H2AFX;HIST3H2BB;CTCF;RBBP7;PIAS2;POLR2K
Activation of HOX genes during differentiation Homo sapiens R-HSA-5619507	9/89	0.5495456365944796	0.7196040375704827	0	0	1.0019216417910448	0.5998138741782894	JUN;HIST1H4A;RBBP4;H2AFX;HIST3H2BB;CTCF;RBBP7;PIAS2;POLR2K
Serotonin Neurotransmitter Release Cycle Homo sapiens R-HSA-181429	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	UNC13B;PPFIA1
Norepinephrine Neurotransmitter Release Cycle Homo sapiens R-HSA-181430	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	UNC13B;PPFIA1
Defective GALNT12 causes colorectal cancer 1 (CRCS1) Homo sapiens R-HSA-5083636	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	MUCL1;MUC15
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC) Homo sapiens R-HSA-5083625	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	MUCL1;MUC15
RNA Polymerase III Chain Elongation Homo sapiens R-HSA-73780	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	POLR3H;POLR2K
Regulation of signaling by CBL Homo sapiens R-HSA-912631	2/18	0.555182726346524	0.7226654098723378	0	0	1.1133490332176499	0.655159126197053	YES1;GRB2
Telomere Maintenance Homo sapiens R-HSA-157579	6/59	0.55572750364043	0.7226654098723378	0	0	1.0082388999803167	0.5923173721795167	HIST1H4A;PCNA;POLE2;H2AFX;HIST3H2BB;WRAP53
Golgi-to-ER retrograde transport Homo sapiens R-HSA-8856688	11/110	0.5598749819533998	0.7273400555287998	0	0	0.9894864984506418	0.5739434966751741	RAB1A;ARF1;TMED10;RACGAP1;KIF3B;GALNT1;TMED2;SEC22B;USE1;PAFAH1B2;KIF15
Phase II conjugation Homo sapiens R-HSA-156580	10/100	0.5614994184184021	0.7287310006298	0	0	0.9894917316520104	0.5710797508605052	AHCY;UGP2;SLC35D1;GSTO1;MGST3;GSTP1;ESD;MAT2B;PAPSS2;CNDP2
PIWI-interacting RNA (piRNA) biogenesis Homo sapiens R-HSA-5601884	3/29	0.5718839617944289	0.7345264493688578	0	0	1.0276442307692308	0.5742672983317295	TDRKH;HSP90AA1;POLR2K
Negative regulation of FGFR3 signaling Homo sapiens R-HSA-5654732	3/29	0.5718839617944289	0.7345264493688578	0	0	1.0276442307692308	0.5742672983317295	MKNK1;FRS2;GRB2
Vitamin C (ascorbate) metabolism Homo sapiens R-HSA-196836	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	GSTO1
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	CA4
Organic anion transporters Homo sapiens R-HSA-428643	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	SLC17A5
Release of Hh-Np from the secreting cell Homo sapiens R-HSA-5362798	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	ADAM17
Activation of PUMA and translocation to mitochondria Homo sapiens R-HSA-139915	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	TP53
AMPK inhibits chREBP transcriptional activation activity Homo sapiens R-HSA-163680	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	ADIPOR1
Nef and signal transduction Homo sapiens R-HSA-164944	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	RAC1
Cross-presentation of particulate exogenous antigens (phagosomes) Homo sapiens R-HSA-1236973	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	CYBA
Metabolism of ingested SeMet, Sec, MeSec into H2Se Homo sapiens R-HSA-2408508	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	AHCY
tRNA modification in the mitochondrion Homo sapiens R-HSA-6787450	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	GTPBP3
Ketone body metabolism Homo sapiens R-HSA-74182	1/8	0.5732208689223534	0.7345264493688578	0	0	1.2724054934163953	0.7080735224663357	ACAT1
Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905	16/162	0.5755018913286848	0.7367319931795225	0	0	0.9757965791039468	0.5391400654284654	KLB;GAB1;PPP2R5A;FRS2;PPP2R5C;MOV10;CREB1;ERBB3;AKT2;ERBB2;RPS6KB2;THEM4;PIP4K2B;GRB2;FGFR4;FGFR2
Signaling by FGFR2 IIIa TM Homo sapiens R-HSA-8851708	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	POLR2K;FGFR2
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	JMY;TP53
Translesion Synthesis by POLH Homo sapiens R-HSA-110320	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	VCP;PCNA
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	PCNA;POLE2
Phosphorylation of the APC/C Homo sapiens R-HSA-176412	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	ANAPC16;UBE2E1
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase Homo sapiens R-HSA-176407	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	ANAPC16;UBE2E1
Other semaphorin interactions Homo sapiens R-HSA-416700	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	PLXND1;PLXNA1
Prostacyclin signalling through prostacyclin receptor Homo sapiens R-HSA-392851	2/19	0.5852451041628814	0.7434194566393358	0	0	1.0477995858730205	0.5613319490830371	GNB2;GNAS
RNA Polymerase I Promoter Opening Homo sapiens R-HSA-73728	3/30	0.595506754723071	0.7547026277246645	0	0	0.9895282186948854	0.5129145775107113	HIST1H4A;H2AFX;HIST3H2BB
Activated NOTCH1 Transmits Signal to the Nucleus Homo sapiens R-HSA-2122948	3/30	0.595506754723071	0.7547026277246645	0	0	0.9895282186948854	0.5129145775107113	ADAM17;NUMB;ADAM10
Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280	5/51	0.595848047268941	0.7547026277246645	0	0	0.9679525927205216	0.5011764254643837	ESRRA;HNF4A;HNF4G;NR2C2;NR2C1
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	8/83	0.6087020028725618	0.7702421497887416	0	0	0.9497629703298525	0.47148746262537067	YWHAE;ARHGEF11;AKAP13;ADAM17;CASP2;RAC1;KALRN;VAV2
Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	2/20	0.6137743451671857	0.7709875371603401	0	0	0.9895334104555721	0.48301889966537837	CHPF;CHPF2
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS) Homo sapiens R-HSA-5083632	2/20	0.6137743451671857	0.7709875371603401	0	0	0.9895334104555721	0.48301889966537837	MUCL1;MUC15
Synthesis of PC Homo sapiens R-HSA-1483191	2/20	0.6137743451671857	0.7709875371603401	0	0	0.9895334104555721	0.48301889966537837	PHOSPHO1;CHKA
Glucuronidation Homo sapiens R-HSA-156588	2/20	0.6137743451671857	0.7709875371603401	0	0	0.9895334104555721	0.48301889966537837	UGP2;SLC35D1
NoRC negatively regulates rRNA expression Homo sapiens R-HSA-427413	7/73	0.6143884232930336	0.7709875371603401	0	0	0.9443716488945118	0.46002981556406386	HIST1H4A;H2AFX;TWISTNB;SAP18;ARID4B;HIST3H2BB;POLR2K
Bicarbonate transporters Homo sapiens R-HSA-425381	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	SLC4A2
Displacement of DNA glycosylase by APEX1 Homo sapiens R-HSA-110357	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	MPG
Crosslinking of collagen fibrils Homo sapiens R-HSA-2243919	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	BMP1
Alpha-defensins Homo sapiens R-HSA-1462054	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	PRSS3
RHO GTPases Activate Rhotekin and Rhophilins Homo sapiens R-HSA-5666185	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	RTKN
Degradation of cysteine and homocysteine Homo sapiens R-HSA-1614558	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	SUOX
Pregnenolone biosynthesis Homo sapiens R-HSA-196108	1/9	0.6163213442953479	0.7709875371603401	0	0	1.113292864222002	0.5388190381820338	FDXR
Packaging Of Telomere Ends Homo sapiens R-HSA-171306	3/31	0.6182617943193213	0.7726804570980311	0	0	0.9541347789115646	0.45878931174897986	HIST1H4A;H2AFX;HIST3H2BB
Transcriptional regulation of pluripotent stem cells Homo sapiens R-HSA-452723	4/42	0.6242989331811676	0.7772728439606589	0	0	0.9373383831787907	0.4416044510001968	SMAD4;GATA6;DKK1;POLR2K
Homologous DNA Pairing and Strand Exchange Homo sapiens R-HSA-5693579	4/42	0.6242989331811676	0.7772728439606589	0	0	0.9373383831787907	0.4416044510001968	RAD51AP1;EXO1;CHEK1;BRCA1
Netrin-1 signaling Homo sapiens R-HSA-373752	4/42	0.6242989331811676	0.7772728439606589	0	0	0.9373383831787907	0.4416044510001968	ABLIM1;RAC1;EZR;ROBO1
BMAL1:CLOCK,NPAS2 activates circadian gene expression Homo sapiens R-HSA-1368108	4/42	0.6242989331811676	0.7772728439606589	0	0	0.9373383831787907	0.4416044510001968	CREB1;SERPINE1;NAMPT;BHLHE40
GPVI-mediated activation cascade Homo sapiens R-HSA-114604	5/53	0.6306825344521249	0.7844784644035883	0	0	0.927517792121814	0.42754179163808315	AKT2;GRB2;RAC1;JAK1;VAV2
HDR through Homologous Recombination (HRR) Homo sapiens R-HSA-5685942	6/64	0.6370430485549587	0.7916417864951141	0	0	0.9210648029189578	0.4153247407518966	RAD51AP1;PCNA;EXO1;POLE2;CHEK1;BRCA1
Resolution of D-loop Structures through Holliday Junction Intermediates Homo sapiens R-HSA-5693568	3/32	0.6401304443933672	0.7925356288670379	0	0	0.9211822660098522	0.41092402883747753	RAD51AP1;EXO1;BRCA1
Signaling by NOTCH2 Homo sapiens R-HSA-1980145	3/32	0.6401304443933672	0.7925356288670379	0	0	0.9211822660098522	0.41092402883747753	CREB1;ADAM10;RBPJ
Negative regulation of FGFR1 signaling Homo sapiens R-HSA-5654726	3/32	0.6401304443933672	0.7925356288670379	0	0	0.9211822660098522	0.41092402883747753	MKNK1;FRS2;GRB2
ERK/MAPK targets Homo sapiens R-HSA-198753	2/21	0.6407734871690944	0.7925356288670379	0	0	0.937400516661013	0.417217527026738	MAPK7;RPS6KA1
Aflatoxin activation and detoxification Homo sapiens R-HSA-5423646	2/21	0.6407734871690944	0.7925356288670379	0	0	0.937400516661013	0.417217527026738	ACY1;MGST3
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	7/75	0.6432509952560204	0.7948528730111951	0	0	0.9164936849491288	0.40437560083311447	ARHGEF11;AKAP13;GNB2;GNA12;RAC1;KALRN;VAV2
Meiotic recombination Homo sapiens R-HSA-912446	5/54	0.6473960071489334	0.7989559419652538	0	0	0.908538191840788	0.3950297756187294	HIST1H4A;CDK4;H2AFX;HIST3H2BB;BRCA1
Neurotoxicity of clostridium toxins Homo sapiens R-HSA-168799	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	SV2A
Diseases associated with surfactant metabolism Homo sapiens R-HSA-5687613	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	CCDC59
Base-Excision Repair, AP Site Formation Homo sapiens R-HSA-73929	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	MPG
Removal of the Flap Intermediate from the C-strand Homo sapiens R-HSA-174437	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	PCNA
Signal attenuation Homo sapiens R-HSA-74749	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	GRB2
Regulated proteolysis of p75NTR Homo sapiens R-HSA-193692	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	ADAM17
Regulation of gene expression by Hypoxia-inducible Factor Homo sapiens R-HSA-1234158	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	ARNT
MASTL Facilitates Mitotic Progression Homo sapiens R-HSA-2465910	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	ARPP19
FGFR2b ligand binding and activation Homo sapiens R-HSA-190377	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	FGFR2
TRIF-mediated programmed cell death Homo sapiens R-HSA-2562578	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	FADD
GP1b-IX-V activation signalling Homo sapiens R-HSA-430116	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	YWHAZ
Synthesis of PIPs at the late endosome membrane Homo sapiens R-HSA-1660517	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	PIK3C2A
Purine catabolism Homo sapiens R-HSA-74259	1/10	0.6550710192861009	0.7989559419652538	0	0	0.9895385970708072	0.41858632780341354	GDA
Resolution of D-Loop Structures Homo sapiens R-HSA-5693537	3/33	0.6611019175671292	0.8042990061269975	0	0	0.8904265873015873	0.36850060701560683	RAD51AP1;EXO1;BRCA1
Glucagon signaling in metabolic regulation Homo sapiens R-HSA-163359	3/33	0.6611019175671292	0.8042990061269975	0	0	0.8904265873015873	0.36850060701560683	PRKAR1B;GNB2;GNAS
Interleukin-1 signaling Homo sapiens R-HSA-446652	4/44	0.6612853530618626	0.8042990061269975	0	0	0.8903722084367246	0.3682310857745738	PELI2;CUL1;IKBKG;UBE2V1
Ion transport by P-type ATPases Homo sapiens R-HSA-936837	5/55	0.6636239452413542	0.8063980719645633	0	0	0.890317775571003	0.36506557792745026	CAMK2D;PDZD11;CALM1;ATP9B;CAMK2G
CD28 dependent PI3K/Akt signaling Homo sapiens R-HSA-389357	2/22	0.6662605722207682	0.808109597274222	0	0	0.8904809122459098	0.36160153365618986	AKT2;THEM4
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	2/22	0.6662605722207682	0.808109597274222	0	0	0.8904809122459098	0.36160153365618986	PCNA;POLE2
RNA polymerase II transcribes snRNA genes Homo sapiens R-HSA-6807505	7/77	0.6708130861887127	0.8121483499343803	0	0	0.8902087475149105	0.3554289649162916	GTF2A1;GTF2A2;GTF2B;NABP2;ZC3H8;TAF5;POLR2K
Ion channel transport Homo sapiens R-HSA-983712	19/203	0.670824662901726	0.8121483499343803	0	0	0.918866847826087	0.3668552764897638	ATP6V1A;CAMK2D;TTYH3;ANO8;MCOLN1;TRPC4AP;CLCN7;OSTM1;ASPH;PDZD11;WNK2;ATP6V1B2;ATP6V1H;ATP6V1E1;CALM1;ATP6V1D;ATP9B;CAMK2G;ATP6V0A1
Transmembrane transport of small molecules Homo sapiens R-HSA-382551	57/594	0.6792072455475124	0.819068792780126	0	0	0.9437297478915028	0.3650620122568085	ABCD3;TFRC;SLC4A2;SLC7A11;FLVCR1;SLC39A6;SLC39A7;SLC12A6;ATP6V1E1;ABCD1;SLC2A13;ANO8;SLC39A10;APOA1;TRPC4AP;NUP93;PRKAR1B;ASPH;ATP6V1B2;NUP54;NUP98;STEAP2;FTL;ATP6V1A;CAMK2D;TTYH3;SEH1L;SLC35D1;SLC43A2;SLC20A1;SLC43A1;SLC7A2;ADD1;SLC25A26;PDZD11;SLC17A5;ATP6V1H;NUP88;NUP43;ATP9B;RAE1;ATP6V1D;CAMK2G;HMOX2;ATP6V0A1;SLC35A1;MCOLN1;CP;CLCN7;SLC6A6;TF;OSTM1;WNK2;GNB2;GNAS;NUP35;CALM1
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3 Homo sapiens R-HSA-5625886	3/34	0.6811723614210553	0.819068792780126	0	0	0.8616551459293394	0.3308237943415558	HIST1H4A;H2AFX;HIST3H2BB
Transcription of the HIV genome Homo sapiens R-HSA-167172	6/67	0.6813311396243686	0.819068792780126	0	0	0.8756199457623806	0.33598135898059345	GTF2A1;GTF2A2;RNMT;GTF2B;TAF5;POLR2K
Regulation of TP53 Activity through Phosphorylation Homo sapiens R-HSA-6804756	8/89	0.687285229963123	0.819068792780126	0	0	0.8791154821322233	0.3296734846927235	TPX2;EXO1;CHEK1;MAPKAPK5;BRCA1;TAF5;TP53;AURKB
Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	DSE
Processive synthesis on the C-strand of the telomere Homo sapiens R-HSA-174414	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	PCNA
Signaling by NOTCH3 Homo sapiens R-HSA-1980148	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	ADAM10
Signaling by NOTCH4 Homo sapiens R-HSA-1980150	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	ADAM10
Membrane binding and targetting of GAG proteins Homo sapiens R-HSA-174490	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	VPS37C
Synthesis And Processing Of GAG, GAGPOL Polyproteins Homo sapiens R-HSA-174495	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	VPS37C
DSCAM interactions Homo sapiens R-HSA-376172	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	RAC1
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling Homo sapiens R-HSA-975110	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	UBE2V1
Recruitment of NuMA to mitotic centrosomes Homo sapiens R-HSA-380320	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	TUBGCP5
RHO GTPases activate KTN1 Homo sapiens R-HSA-5625970	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	RAC1
Interleukin-7 signaling Homo sapiens R-HSA-1266695	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	JAK1
Sodium/Calcium exchangers Homo sapiens R-HSA-425561	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	CALM1
Heme biosynthesis Homo sapiens R-HSA-189451	1/11	0.6899088913999722	0.819068792780126	0	0	0.8905351833498514	0.3305628588620306	CPOX
APC/C:Cdc20 mediated degradation of Cyclin B Homo sapiens R-HSA-174048	2/23	0.6902655889412621	0.819068792780126	0	0	0.8480298415846259	0.3143467213062177	ANAPC16;UBE2E1
Thromboxane signalling through TP receptor Homo sapiens R-HSA-428930	2/23	0.6902655889412621	0.819068792780126	0	0	0.8480298415846259	0.3143467213062177	GNA11;GNB2
Signaling by BMP Homo sapiens R-HSA-201451	2/23	0.6902655889412621	0.819068792780126	0	0	0.8480298415846259	0.3143467213062177	SMAD4;ZFYVE16
Acyl chain remodelling of PE Homo sapiens R-HSA-1482839	2/23	0.6902655889412621	0.819068792780126	0	0	0.8480298415846259	0.3143467213062177	PLA2G16;LPCAT4
